,date,sal,scu,sru,zpm,dxa,dxm,zwh,zcf,sfu,dxc,dxb,zsr,dxy,zta,szn,zoi,dxl,dxp,srb,swr,zri,dxv,spb,dxj,zma,sag,zfg,zrm,zrs,djm,ztc,sbu,dxi,djd,zjr,dbb,dfb,dpp,shc,zlr,zsf,zsm,dcs,sni,ssn,fih,fic,fif,ftf,fxt
10,20070118,12171.9999999746,-66700.0000000574,62940.8402500582,0,0,64415.9999999872,0,0,0,26437.6000000211,0,0,-8482.49999997972,118615.000000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20070119,6121.99999999559,397837.177499856,-318600.000000095,0,0,-115508.000000164,0,0,0,-87393.6000002494,0,0,86467.5000000313,146080.999999426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20070122,-117799.999999997,-234126.165000549,182781.887499914,0,0,-40859.9999999957,0,0,0,-60454.4000000289,0,0,-5640.00000000015,193068.000000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20070123,-74455.9999999778,-16513.1000000583,185990.806499932,0,0,57164.0000000177,0,0,0,29166.4000000002,0,0,-2842.49999999838,100734.999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20070124,-79300.0000000061,-372600.000000571,374940.525250171,0,0,-24,0,0,0,-36211.2000000089,0,0,-29494.9999999854,-196335.999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20070125,67072.0000000445,-124327.279999993,100180.897500028,0,0,10176.0000000306,0,0,0,-18105.999999981,0,0,39015.0000000254,8785.00000000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20070126,59745.9999999459,-29802.7400000232,-25650.0000000463,0,0,-18002.0000000235,0,0,0,-29291.1999999716,0,0,106400.000000276,-5800.00000000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20070129,-48800.0000000124,-26399.9999999523,287850.000000028,0,0,-5119.99999999841,0,0,0,21888.8000000255,0,0,64577.5000001143,-29000.0000000389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20070130,195172.000000527,433400.000000114,-20069.485000017,0,0,-30732.0000000139,0,0,0,-21971.2000000184,0,0,24937.4999999859,156600.000000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20070131,-67706.0000000338,-94726.2649999551,244749.999999755,0,0,46247.9999999836,0,0,0,33007.6000000073,0,0,-65982.5,-142138.999999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20070201,-106277.999999988,-149500.00000034,-115559.848250018,0,0,16896.0000000027,0,0,0,25550.0000000029,0,0,-36502.5000000078,-29338.9999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20070202,-37227.9999999491,248336.974999899,-305159.593999871,0,0,15203.9999999935,0,0,0,-30087.199999978,0,0,-13602.4999999808,17387.0000000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20070205,36899.9999999605,454437.479999864,-132059.486000243,0,0,111707.999999918,0,0,0,-25664.7999999876,0,0,-90262.4999999357,121366.999999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20070206,-92249.999999993,18275.0000000361,22340.4959999868,0,0,2345.99999999878,0,0,0,14446.4000000075,0,0,-11400.0000000186,-29038.9999999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20070207,-24627.9999999845,-242400,290699.999999679,0,0,14316.0000000112,0,0,0,-3650.00000000243,0,0,28499.9999999787,-76192.9999999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20070208,97600.0000000381,172737.42749994,230730.168499397,0,0,4728.00000000152,0,0,0,18250.0000000012,0,0,41799.9999999888,17493.9999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20070209,-48828.0000000361,-185712.769999914,-101809.832499989,0,0,30679.9999999734,0,0,0,-14611.2000000194,0,0,-22.5,-113113.000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20070212,24599.9999999996,-309663.092500015,13440.1562500542,0,0,-18892.0000000024,0,0,0,0,0,0,46080.0000000169,8691.00000000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20070213,-24600.0000000103,72786.9850000062,-55000.0000000173,0,0,-56424.0000000275,0,0,0,50937.5999999713,0,0,42217.500000022,-31679.9999999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20070214,-191388.000000293,-478399.999999915,178749.999999665,0,0,35550.0000000126,0,0,0,-11.2,0,0,-9700.00000000581,-103693.000000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,20070215,-6206.00000000158,-165727.429999571,-360309.650250329,0,0,14220.0000000153,0,0,0,25667.5999999861,0,0,-11639.9999999687,8583.99999999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,20070216,6050.00000000045,-140799.999999714,91680.5465000472,0,0,66348.0000000432,0,0,0,-29531.2000000195,0,0,-7782.50000001653,-11400.0000000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,20070226,223123.999999846,-488464.43,366799.999999644,0,0,195796.000000018,0,0,0,-103096.000000036,0,0,-72982.4999998131,-45599.9999999641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,20070227,-169456.00000002,-218347.587500401,-100919.880999977,0,0,27455.9999999818,0,0,0,32669.999999979,0,0,-9499.99999996927,59836.9999999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20070228,-130928,-203764.435000278,-429300.00000044,0,0,-118088.000000113,0,0,0,68913.9999999468,0,0,56977.4999999945,31226.9999999602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20070301,-6028.00000000094,-16464.4149999997,26880.7895000102,0,0,32303.9999999823,0,0,0,-44204.799999989,0,0,-21142.5000000196,-87223.0000000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20070302,-54450.000000019,-75599.9999999944,30799.9999999419,0,0,-98112.000000041,0,0,0,39995.2000000012,0,0,66454.999999801,80053.9999999497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20070305,-78677.9999999932,-341369.700000192,-291200.000000482,0,0,-18731.9999999722,0,0,0,-3679.99999999771,0,0,38800.0000000151,-14225.9999999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20070306,-42728.0000000413,60836.009999959,120340.507249996,0,0,44257.9999999867,0,0,0,-14742.4000000016,0,0,-42679.9999999967,-33839.9999999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20070307,55350.0000000546,103199.999999977,-159600.000000142,0,0,-13931.9999999961,0,0,0,18288.8000000049,0,0,21339.9999999741,50746.9999999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20070308,67650.0000000287,275199.999999861,79740.570249982,0,0,16170.0000000081,0,0,0,14679.9999999783,0,0,-23302.5000000116,-8503.00000000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20070309,-61528.0000000227,-36614.3874999633,-75459.3712500301,0,0,-30042.000000004,0,0,0,29337.6000000282,0,0,7680.00000002755,-62039.9999999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,20070312,-6127.99999999578,-8399.99999999774,135659.368750372,0,0,-9292.00000000674,0,0,0,18416.3999999725,0,0,7657.50000002776,-84625.9999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20070313,36900.0000000594,222599.999999726,-34859.5107500247,0,0,20958.0000000167,0,0,0,-22342.3999999936,0,0,-23280.0000000246,5653.99999999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,20070314,-86128.0000000566,-140764.474999454,279300.000000443,0,0,-62664.0000000656,0,0,0,0,0,0,15519.9999999701,-48620.0000000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,20070315,12171.9999999497,159900.00000031,8490.71650000144,0,0,16379.9999999752,0,0,0,-18522.4000000199,0,0,-15542.4999999933,40027.0000000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,20070316,67650.0000000282,422299.999999485,110200.000000049,0,0,-60864.0000000265,0,0,0,18377.599999971,0,0,21097.4999999984,-60282.9999999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20070319,-30777.9999999681,-16465.1650000558,-58059.2430000409,0,0,35388.0000000143,0,0,0,-22222.4000000114,0,0,-11662.500000007,51467.000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20070320,12172.0000000594,103999.999999943,-79709.3037500245,0,0,-4700.00000000068,0,0,0,11028.8000000106,0,0,-17279.9999999735,-34452.999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20070321,-36899.9999999513,-116065.15000003,5799.99999999846,0,0,25838.0000000223,0,0,0,-7391.20000002156,0,0,-34559.9999999761,8566.99999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20070322,5411.99999994514,68184.7625000496,-63799.9999999422,0,0,-21072.0000000104,0,0,0,18388.799999971,0,0,5279.99999998089,17219.9999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,20070323,-13038.0000000059,128833.005000029,55099.9999999735,0,0,3772.0000000263,0,0,0,-11.2,0,0,-17280.0000000221,54517.0000000563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20070326,6150.00000000263,93600.0000000425,-40599.9999999875,0,0,49115.9999999875,0,0,0,29599.9999999944,0,0,-53782.4999999924,-38883.0000000087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20070327,86099.9999999625,173550.000000317,-223300.000000356,0,0,25936.0000000158,0,0,0,14755.2000000281,0,0,30399.9999999957,71237.0000000349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,20070328,49171.9999999736,-232115.477499944,-38746.5825000493,0,0,-21431.9999999724,0,0,0,-29953.5999999991,0,0,-66975.0000002681,8567.00000000357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20070329,0,-19065.4525000132,0,0,0,-21353.9999999943,0,0,0,11129.9999999688,0,0,60754.9999999761,-2882.99999999467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20070330,-12399.9999999536,193050.000000592,-213870.128499649,0,0,-35262.0000000285,0,0,0,-14839.9999999925,0,0,31619.9999999898,-60493.0000000559,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20070402,55800.000000028,111084.157500011,-77060.1272500216,0,0,58963.9999999722,0,0,0,122295.600000262,0,0,-40942.5000000219,-97592.9999999493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20070403,24772.0000000176,125400.000000123,-10860.1362500038,0,0,-71759.9999998431,0,0,0,-49879.5999999712,0,0,124034.999999779,-136110.000000345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20070404,-131249.999999634,326733.56249959,76849.9999999852,0,0,28067.9999999969,0,0,0,-7499.99999999749,0,0,38639.99999997,8481.00000000456,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20070405,6222.00000000278,92499.9999999688,83680.5884999553,0,0,18788.0000000049,0,0,0,-15022.3999999775,0,0,-5542.5000000008,70249.9999999496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20070406,-49600.0000000126,134983.254999657,99900.0000000198,0,0,30679.9999999958,0,0,0,18650.0000000177,0,0,-49139.9999999906,-4030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20070409,-217027.999999787,356400.000000214,410400.000000425,0,0,-42480.0000000146,0,0,0,-74600.0000002403,0,0,30917.500000024,-2029.99999999438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,20070410,-49255.999999977,484132.087500574,-16320.8125000409,0,0,84936.0000001555,0,0,0,-3763.59999999764,0,0,-53359.9999999768,1159.99999999979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,20070411,151221.999999757,-192635.274999536,75399.9999999968,0,0,23775.9999999835,0,0,0,-3711.20000000075,0,0,68080.0000000855,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20070412,-30775.9999999617,275481.945000323,384799.999999955,0,0,43200.0000000155,0,0,0,51637.600000006,0,0,91977.4999998223,13630.000000026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,20070413,60268.0000000052,-253367.682499983,62278.2829999915,0,0,146351.99999985,0,0,0,29668.8000000158,0,0,21817.5000000255,9280.00000000457,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20070416,73172.0000000344,289135.457500436,-35000.0000000316,0,0,53607.9999999729,0,0,0,37143.9999999972,0,0,93577.5000002739,25229.9999999792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,20070417,24200.0000000283,-37468.225000003,-20000.0000000007,0,0,7487.99999999277,0,0,0,-11321.2000000164,0,0,1757.50000000152,3705.00000000167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20070418,145172.000000187,447150.00000017,-172500.000000484,0,0,112014.000000065,0,0,0,78926.399999874,0,0,-165485.000000053,-16385.0000000289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20070419,-138027.999999631,-201368.597500156,-207560.466999401,0,0,25164.0000000092,0,0,0,-11369.9999999818,0,0,-57645.0000000204,-13650.000000007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20070420,59472.0000000242,-248000.000000443,-487110.037250414,0,0,-38262.0000000082,0,0,0,11370.0000000109,0,0,51475.0000000286,12090.0000000038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20070423,78000.0000000554,3131.78499999978,-247119.647000223,0,0,-35572.0000000113,0,0,0,-11403.5999999818,0,0,39600.0000000162,8189.99999999236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20070424,53972.0000000516,64349.9999999932,-72959.7627500372,0,0,27830.0000000147,0,0,0,-11.2,0,0,-52222.5000000283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,20070425,-95199.999999985,-387750.000000017,-305250.000000235,0,0,-35432.0000000085,0,0,0,-11430.000000011,0,0,27300.0000000302,-10920.0000000089,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20070426,11899.9999999973,34582.2224999961,38380.9110000499,0,0,-109267.999999941,0,0,0,-57183.6000000197,0,0,45477.5000000191,21450.0000000058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20070427,-47599.9999999973,-438600.000000137,-216599.999999779,0,0,-24,0,0,0,22668.8000000181,0,0,-59422.500000007,-1560.00000000027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,20070430,89222.0000000543,198832.574999727,74040.5680000052,0,0,-27280.0000000156,0,0,0,7517.59999999056,0,0,25457.5000000218,-4016.99999999162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,20070508,335972.000000361,486431.879999583,329535.305000108,0,0,7427.99999998287,0,0,0,-34132.3999999774,0,0,-21622.5000000013,-17474.9999999927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,20070509,-95284.0000000025,180131.614999877,148140.423999812,0,0,-49400.0000000104,0,0,0,-41481.1999999999,0,0,70957.5000000637,-5039.99999999703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20070510,-5828.00000000053,-201299.999999973,408800.000000056,0,0,-2506.00000000275,0,0,0,-3804.79999999727,0,0,37777.4999999876,-629.999999999564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20070511,-52649.9999999458,-402600.000000033,279881.954999894,0,0,41468.0000000046,0,0,0,29726.4000000125,0,0,55179.9999999818,-27732.9999999896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20070514,70200,-67717.3675000493,-58118.135000002,0,0,-124973.999999773,0,0,0,-67533.6000000527,0,0,154815.000000187,19839.9999999932,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,20070515,-210599.999999512,-442066.717499885,293999.999999939,0,0,26706.0000000157,0,0,0,18599.9999999842,0,0,-22642.4999999926,30079.9999999073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20070516,-52706.0000000531,-40316.6600000342,-231059.020249605,0,0,-74722.0000001029,0,0,0,-22331.2000000033,0,0,58479.9999999946,-12172.9999999996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,20070517,-71399.9999999632,-430200.000000058,-161709.139499541,0,0,-24,0,0,0,6540.80000002455,0,0,-8599.99999998209,-16952.0000000028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20070518,-53578.0000000569,-539368.36000058,-33059.1642499859,0,0,11876.0000000101,0,0,0,-14822.3999999884,0,0,51577.5000000109,22769.9999999947,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20070521,119999.999999853,-371981.644999937,-362849.999999499,0,0,20628.0000000067,0,0,0,7428.80000000851,0,0,20399.9999999853,-5532.99999998968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20070522,-30027.9999999906,-196187.197499795,-153519.11600041,0,0,53007.9999999876,0,0,0,-3741.20000000264,0,0,-11899.9999999959,2087.00000000085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20070523,-47599.9999999652,408434.422500555,230790.624250377,0,0,2399.99999999882,0,0,0,-18622.4000000307,0,0,-23822.4999999761,-22772.0000000063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20070524,-5978.00000000558,-172181.619999678,-131718.963000159,0,0,57576.0000000156,0,0,0,7468.79999998207,0,0,49857.4999999743,29459.0000000084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20070525,-102000,395784.697500088,295740.747999385,0,0,-45231.9999999753,0,0,0,-14942.3999999841,0,0,166577.50000027,-1757.00000000085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20070528,113971.999999962,-463665.912499477,36990.777249979,0,0,-4763.99999999795,0,0,0,7477.59999997813,0,0,181395.000000029,-16171.9999999864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20070529,-61197.9999999453,-95616.0350000532,258040.977500023,0,0,-74090.0000001461,0,0,0,-33581.1999999817,0,0,3212.49999999828,-18264.0000000143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20070530,42000.0000000052,72134.0600000008,185791.11924976,0,0,-119559.999999728,0,0,0,-52404.7999999903,0,0,-161204.999999759,-35575.9999999669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20070531,-90748.0000000535,-144366.134999556,71941.1732500576,0,0,34147.9999999926,0,0,0,45348.8000000169,0,0,123120.000000028,-24349.9999999964,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20070601,-36327.9999999457,-229966.437499881,-207400.000000252,0,0,-14699.9999999963,0,0,0,3736.39999999886,0,0,-11362.5000000036,-97405.999999923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20070604,23971.9999999584,44400.000000019,-6158.9842499981,0,0,75926.000000031,0,0,0,-11.2,0,0,-3200.00000000106,-79391.9999999875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20070605,-60500.0000000111,-283050.000000135,-186000.000000402,0,0,-9719.99999998479,0,0,0,7488.80000002633,0,0,46377.4999999983,29563.999999944,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20070606,-6078.00000000247,5483.24750000139,-108059.204749953,0,0,7265.99999997554,0,0,0,3748.8000000025,0,0,134415.000000293,-16272.9999999565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20070607,41999.9999999477,208800.000000049,354000.000000413,0,0,-89217.9999999095,0,0,0,-11261.2000000298,0,0,-48979.9999999697,138707.000000468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20070608,-30027.9999999482,208799.999999908,280191.279000281,0,0,-14712.0000000105,0,0,0,-34719.9999999987,0,0,44217.4999999986,154418.000000295,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20070611,18122.0000000538,307734.255000394,47882.6299999511,0,0,-2475.99999999737,0,0,0,37366.4000000301,0,0,-85845.0000000221,-57789.0000000015,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20070612,-28,-151765.94999974,71300.000000025,0,0,-8397.9999999997,0,0,0,37677.6000000132,0,0,-119999.999999979,-13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20070613,18149.9999999676,241300.000000586,216941.524249703,0,0,96317.9999997261,0,0,0,41634.0000000119,0,0,-91244.9999997684,49859.999999949,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20070614,133100.000000034,-148199.999999854,-59908.5184999828,0,0,-4984.00000000233,0,0,0,-30731.2000000191,0,0,24600.0000000268,5527.0000000033,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20070615,78621.9999999842,-51300.0000000598,9541.4882499956,0,0,27487.9999999871,0,0,0,26810.0000000233,0,0,14759.9999999902,-75060.0000000106,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20070618,-54927.9999999583,-165299.999999709,66150.0000000385,0,0,-123025.999999876,0,0,0,45960.0000000125,0,0,134434.999999921,-100106.000000047,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20070619,24571.9999999926,96834.0149999731,-144958.567999672,0,0,-2491.9999999997,0,0,0,76532.8000002273,0,0,-62422.5000000383,-13825.999999974,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,20070620,-28,-77766.0899999451,51141.4680000134,0,0,91342.0000001093,0,0,0,62139.19999982,0,0,-79402.4999998517,84940.0000000109,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,20070621,-12300.0000000533,-20158.2499999693,119699.999999837,0,0,-35175.999999996,0,0,0,-63747.1999998542,0,0,24599.9999999831,62994.000000011,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,20070622,-24600.0000000551,94349.9999999955,28291.5737500349,0,0,69380.0000001946,0,0,0,27428.8000000074,0,0,-59062.4999999731,63466.9999999991,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,20070625,12272.0000000597,112850.000000044,-48000.0000000169,0,0,55636.0000000286,0,0,0,31395.2000000089,0,0,21579.9999999878,69223.9999999568,0,-1642.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,20070626,61000.0000000417,136834.265000294,38399.9999999743,0,0,30563.9999999855,0,0,0,35718.7999999803,0,0,-1682.5000000019,25096.9999999865,0,18979.9999999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,20070627,103672.000000015,406600.000000029,342400.000000121,0,0,30191.9999999786,0,0,0,110835.200000262,0,0,-39360.0000000017,36387.0000000067,0,97819.9999998782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,20070628,-36927.9999999808,-201465.464999821,284684.015999907,0,0,-10239.9999999989,0,0,0,46916.7999999728,0,0,35647.5000000117,98337.000000013,0,-29222.4999999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,20070629,-31000.0000000591,-360749.999999525,-62816.0695000105,0,0,-35839.999999991,0,0,0,-41234.4000000143,0,0,-69764.9999999563,76114.0000000347,0,-72542.5000001311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,20070702,-18627.9999999614,-33215.9699999652,67942.0102500039,0,0,-194692.000000067,0,0,0,27907.600000008,0,0,-170144.999999863,-110785.99999995,0,-160622.49999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,20070703,-79950.0000000153,-385700.000000508,-237908.149499733,0,0,9787.99999998351,0,0,0,-19872.3999999903,0,0,11037.499999996,-42939.0000000178,0,17257.4999999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,20070704,17739.9999999926,-70433.140000034,10083.7145000027,0,0,83591.9999999801,0,0,0,67818.799999952,0,0,-11199.9999999687,-50952.9999999451,0,21277.5000000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
