,date,sal,scu,sru,zpm,dxa,dxm,zwh,zcf,sfu,dxc,dxb,zsr,dxy,zta,szn,zoi,dxl,dxp,srb,swr,zri,dxv,spb,dxj,zma,sag,zfg,zrm,zrs,djm,ztc,sbu,dxi,djd,zjr,dbb,dfb,dpp,shc,zlr,zsf,zsm,dcs,sni,ssn,fih,fic,fif,ftf,fxt
10,20070118,-11327.9999999765,-60900.0000000524,-57750.0000000533,0,0,64415.9999999872,0,-29.3,0,26437.6000000211,0,-58140.0000000131,8437.49999997972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20070119,-5699.99999999592,363299.999999868,297000.000000088,0,0,-115508.000000164,0,51145.7000000231,0,-87393.6000002494,0,-8563.00000002149,-86512.5000000313,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20070122,108299.999999997,-218463.082500512,-170559.05624992,0,0,-40859.9999999957,0,15750.0000000172,0,-60454.4000000289,0,-1720.00000000046,5640.00000000015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20070123,68371.9999999796,-15113.1000000534,-170859.193499938,0,0,57164.0000000177,0,-15779.3000000126,0,29166.4000000002,0,25799.9999999936,2797.49999999838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20070124,73450.0000000056,-340200.000000522,-343809.474750156,0,0,-24,0,-15954.3000000173,0,-36211.2000000089,0,10319.9999999897,29404.9999999854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20070125,-62178.0000000412,-113463.639999994,-91859.5512500257,0,0,10176.0000000306,0,4500.00000000253,0,-18105.999999981,0,5159.99999999964,-39105.0000000254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20070126,-67899.9999999499,-27770.7350000216,23790.469000043,0,0,-18002.0000000235,0,-21023.9999999843,0,-29291.1999999716,0,-34399.9999999911,-106400.000000276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20070129,45200.0000000115,-24599.9999999555,-262600.000000025,0,0,-5119.99999999841,0,6750.00000002472,0,21888.8000000255,0,24080.0000000171,-64622.5000001143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20070130,-180828.000000488,403850.000000106,18140.2575000155,0,0,-30732.0000000139,0,-24750.0000000104,0,-21971.2000000184,0,36120.0000000296,-24982.4999999859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20070131,62644.0000000313,-88276.2649999581,-226949.999999773,0,0,46247.9999999836,0,20250.0000000255,0,33007.6000000073,0,77373.9999999184,65937.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20070201,98571.9999999892,-139813.295000318,107040.151750016,0,0,16896.0000000027,0,18000.0000000211,0,25550.0000000029,0,39074.0000000073,36457.5000000078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20070202,34471.9999999528,226799.999999908,282440.405999881,0,0,9371.99999999349,0,-6750.00000002243,0,-21911.199999978,0,-26892.999999986,13557.4999999808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20070205,-34199.9999999634,424137.479999873,122340.514000225,0,0,-111851.999999918,0,8970.70000002382,0,25575.1999999876,0,38857.0000000301,90217.4999999357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20070206,85499.9999999936,17137.5000000338,-20859.5039999877,0,0,-2393.99999999878,0,2195.69999999764,0,-14513.6000000075,0,-6732.99999999479,11400.0000000186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20070207,22771.9999999857,-222200,-270299.999999702,0,0,-14364.0000000112,0,-22499.9999999937,0,3650.00000000243,0,-81856.0000002559,-28499.9999999787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20070208,-90400.0000000353,158399.999999945,-214769.83149944,0,0,-4752.00000000152,0,-15749.999999995,0,-18250.0000000012,0,-30446.0000000075,-41799.9999999888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20070209,45172.0000000334,-173799.99999992,94290.1674999901,0,0,-30679.9999999734,0,0,0,14588.8000000194,0,34173.9999999826,-22.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20070212,-22799.9999999996,-283800.000000014,-12559.8437500502,0,0,18868.0000000024,0,2250.00000000002,0,0,0,6760.00000002485,-46080.0000000169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20070213,22800.0000000095,68073.9700000058,44900.527500016,0,0,56376.0000000275,0,-20250.0000000302,0,-50982.3999999713,0,-18602.9999999732,-42262.500000022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20070214,171000.000000272,-436863.534999922,165749.99999969,0,0,-35550.0000000126,0,2250.00000000066,0,-11.2,0,24480.0000000034,9700.00000000581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,20070215,-5756.00000000147,-154927.429999599,-334109.650250305,0,0,-14220.0000000153,0,-13529.2999999805,0,-25712.3999999861,0,-62926.0000000286,11639.9999999687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,20070216,5600.00000000042,-131199.999999733,84880.5465000437,0,0,-66372.0000000432,0,29545.7000000236,0,29508.8000000195,0,-102506.00000011,7737.50000001653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,20070226,206527.999999857,-455164.43,340539.978499669,0,0,-195964.000000018,0,17999.9999999877,0,102984.000000036,0,14914.0000000064,72937.4999998131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,20070227,-156856.000000018,-198064.677500373,-91859.9404999786,0,0,-32951.9999999818,0,-18000.0000000136,0,-32669.999999979,0,-13133.0000000105,9499.99999996927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20070228,-121028,189085.565000259,-397500.000000408,0,0,-118088.000000113,0,-49529.3000000129,0,-69025.9999999468,0,-26399.9999999792,-57022.4999999945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20070301,-5578.00000000087,15199.9999999997,24880.7895000095,0,0,32303.9999999823,0,-18199.9999999712,0,44115.199999989,0,-3313.00000000289,21097.5000000196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20070302,-50400.0000000176,68335.6749999949,28599.999999946,0,0,-98112.000000041,0,15925.0000000062,0,-40084.8000000012,0,-49200.0000000174,-66544.999999801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20070305,-72827.9999999937,307013.850000179,-270400.000000448,0,0,-18731.9999999722,0,4550.00000000171,0,3679.99999999771,0,-11506.0000000298,-38800.0000000151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20070306,-39578.0000000383,-56613.9899999619,111740.507249996,0,0,44257.9999999867,0,0,0,14697.6000000016,0,40473.9999999974,42679.9999999967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20070307,51300.0000000506,-95999.9999999785,-148400.000000132,0,0,-13931.9999999961,0,20475.0000000044,0,-18311.2000000049,0,-22972.9999999969,-21339.9999999741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20070308,62700.0000000266,-256064.429999871,74199.9999999833,0,0,16170.0000000081,0,19721.7000000005,0,-14679.9999999783,0,-37489.9999999975,23257.5000000116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20070309,-57028.0000000211,33149.9999999668,-68900.0000000275,0,0,-30042.000000004,0,17999.999999982,0,-29382.4000000282,0,-55445.9999999939,-7680.00000002755,-3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,20070312,-5649.99999999609,7799.9999999979,132500.000000346,0,0,-9292.00000000674,0,-4499.99999999889,0,-18483.5999999725,0,-66023.0000001377,-7702.50000002776,78273.9999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20070313,33872.0000000545,-206699.999999745,31800.0000000226,0,0,20958.0000000167,0,17999.9999999948,0,22297.5999999936,0,54386.9999999737,23280.0000000246,-5285.99999999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,20070314,-79828.0000000525,130585.524999493,-259700.000000412,0,0,-62664.0000000656,0,24720.6999999837,0,0,0,-26,-15519.9999999701,45037.0000000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,20070315,11271.9999999534,-148200.000000287,-8009.28350000134,0,0,16379.9999999752,0,-2274.99999999888,0,18477.6000000199,0,11257.0000000299,15497.4999999933,-36973.0000000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,20070316,62700.0000000261,-391399.999999523,-102600.000000046,0,0,-60864.0000000265,0,18199.9999999823,0,-18422.399999971,0,46386.9999999776,-21142.4999999984,55649.9999999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20070319,-28527.9999999704,15134.8350000518,54000.0000000381,0,0,35388.0000000143,0,40949.9999999785,0,22177.6000000114,0,-30603.0000000031,11617.500000007,-47713.0000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20070320,11272.000000055,-96199.9999999472,72900.0000000224,0,0,-4700.00000000068,0,2245.70000000077,0,-11051.2000000106,0,-66446.0000000738,17279.9999999735,31906.9999999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20070321,-34227.9999999549,107234.850000027,-5399.99999999857,0,0,25838.0000000223,0,13800.0000000056,0,7368.80000002156,0,-32026.0000000025,34559.9999999761,-7962.99999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20070322,4943.9999999496,-63065.2375000458,59399.9999999462,0,0,-21072.0000000104,0,20699.9999999886,0,-18411.199999971,0,22107.0000000075,-13919.9999999809,-15972.9999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,20070323,-5700.00000000548,-128724.565000027,-51359.3059999753,0,0,9388.0000000263,0,-6899.99999999462,0,-11.2,0,0,17280.0000000221,-50350.000000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20070326,-5700.00000000244,-86400.0000000393,37040.6624999886,0,0,-49163.9999999875,0,45999.9999999843,0,-29599.9999999944,0,-7950.00000001921,53737.4999999924,29137.0000000081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20070327,-79799.9999999653,-160200.000000292,207900.000000331,0,0,-25984.0000000158,0,29870.6999999935,0,-14844.8000000281,0,60406.9999999916,-30399.9999999957,66000.0000000324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,20070328,-45599.9999999755,214134.522499949,23329.7015000459,0,0,21407.9999999724,0,2325.0000000003,0,29886.3999999991,0,17600.0000000001,62700.0000002681,7894.0000000033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20070329,-28,17434.5475000122,-59.8955,0,0,21305.9999999943,0,-37199.9999999694,0,-11129.9999999688,0,35187.0000000271,60754.9999999761,-2659.99999999506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20070330,11499.999999957,-178200.000000546,194939.935749679,0,0,35238.0000000285,0,-6974.99999997673,0,14839.9999999925,0,61798.0000001557,27434.9999999898,-55860.0000000517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20070402,-51750.000000026,-102665.84250001,71339.8727500201,0,0,-59035.9999999722,0,27900.0000000013,0,-122564.400000262,0,24385.000000025,40897.5000000219,-90452.9999999531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20070403,-23000.0000000164,-115500.000000113,9939.86375000352,0,0,71639.9999998431,0,-21724.8000000096,0,49700.3999999712,0,-9479.99999998335,-124124.999999779,-126114.00000032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20070404,120721.999999663,-300999.999999622,-71049.9999999863,0,0,-28091.9999999969,0,-21071.4999999746,0,7499.99999999749,0,-28439.9999999779,-38639.99999997,7851.00000000422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20070405,-5856.00000000258,-87566.5624999705,-83359.9944999587,0,0,-18812.0000000049,0,-17600.0000000304,0,14977.5999999775,0,4726.99999999925,5497.5000000008,64999.9999999533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20070406,45600.0000000116,-124099.999999685,92500.0000000184,0,0,-30679.9999999958,0,35199.999999973,0,-18650.0000000177,0,-4710.00000000083,49139.9999999906,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20070409,199499.999999804,-336667.240000202,380000.000000393,0,0,42480.0000000146,0,4400.00000000051,0,74600.0000002403,0,58705.0000002003,-30962.500000024,18199.9999999496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,20070410,45543.9999999787,-443917.912500526,-15120.8125000378,0,0,-84984.0000001555,0,28570.7000000201,0,3696.39999999764,0,-6332.99999999367,53359.9999999768,-10399.9999999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,20070411,-139999.999999775,175932.362499576,69599.999999997,0,0,-23823.9999999835,0,-26729.299999984,0,-4576.79999999925,0,-79500.0000002818,-68080.0000000855,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20070412,16099.9999999642,-258850.000000304,355199.999999958,0,0,-43200.0000000155,0,28599.9999999699,0,51637.600000006,0,-6385.99999999363,-92022.4999998223,-122200.000000233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,20070413,-62150.0000000048,230949.999999985,57478.2829999922,0,0,-146447.99999985,0,17570.6999999914,0,29668.8000000158,0,46689.9999999843,-21862.5000000255,-83200.000000041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20070416,67772.0000000319,-280123.905000409,-32200.000000029,0,0,-53751.9999999729,0,40020.6999999981,0,37143.9999999972,0,-35445.9999999801,-93622.5000002739,-226199.999999813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,20070417,22400.0000000262,-34100.0000000027,-18400.0000000006,0,0,-7511.99999999277,0,35141.4000000128,0,-11321.2000000164,0,-92272.0000003073,-1802.50000000152,-33800.0000000149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20070418,134400.000000173,419981.09750016,-158700.000000445,0,0,-112086.000000065,0,24749.9999999873,0,78926.399999874,0,-60322.9999999834,165395.000000053,124800.000000221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20070419,-128855.999999656,-183068.597500142,-190960.466999449,0,0,-25236.0000000092,0,2250.00000000056,0,-11369.9999999818,0,-65638.9999999732,57555.0000000204,91000.0000000469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20070420,54944.0000000224,-224818.210000401,-448910.037250381,0,0,38238.0000000082,0,4470.6999999984,0,11370.0000000109,0,25036.9999999773,-51565.0000000286,-80600.0000000253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20070423,72772.0000000518,2931.78499999979,-228119.647000205,0,0,35548.0000000113,0,-38704.300000024,0,-11403.5999999818,0,-89653.0000001091,-39600.0000000162,-54599.9999999491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20070424,49922.0000000477,60381.6874999936,-67559.7627500345,0,0,-27830.0000000147,0,27000.0000000239,0,-11.2,0,-1708.9999999991,48127.5000000283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,20070425,-87999.9999999862,-352500.000000016,-283050.000000218,0,0,35408.0000000085,0,4470.70000000174,0,-11430.000000011,0,20374.0000000167,27300.0000000302,72800.0000000591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20070426,10971.9999999975,31432.2224999964,35580.9110000463,0,0,109171.999999941,0,-2304.30000000057,0,-57183.6000000197,0,55426.9999999717,45477.5000000191,-143000.000000039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20070427,-44399.9999999974,-399900.000000125,-201459.373499795,0,0,-24,0,20220.7000000256,0,22668.8000000181,0,-38423.0000000103,-59422.500000007,10400.0000000018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,20070430,83250.0000000506,181282.574999751,67540.5680000047,0,0,27280.0000000156,0,4549.99999999992,0,7517.59999999056,0,-31579.0000000066,25457.5000000218,25999.9999999441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,20070508,310772.000000334,444799.999999618,307400.000000099,0,0,-7451.99999998287,0,63699.9999997978,0,-34132.3999999774,0,91233.999999928,-21622.5000000013,93599.9999999604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,20070509,-88084.0000000023,169531.614999884,-137859.575999825,0,0,49400.0000000104,0,2245.70000000278,0,-41481.1999999999,0,26707.000000008,70957.5000000637,20799.9999999878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20070510,-5378.00000000049,-189168.079999975,-379600.000000052,0,0,2434.00000000275,0,-4629.29999999723,0,-3804.79999999727,0,-4992.99999999772,37777.4999999876,2599.9999999982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20070511,-48599.99999995,-366067.47000003,-260118.044999901,0,0,-41492.0000000046,0,29545.7000000308,0,29726.4000000125,0,-13226.0000000106,55179.9999999818,114399.999999957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20070514,64772,-63617.3675000463,53940.9325000019,0,0,124925.999999773,0,25300.0000000074,0,-67533.6000000527,0,40054.0000000017,154815.000000187,-80599.9999999725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,20070515,-196227.999999545,-415999.999999892,-269499.999999944,0,0,-26754.0000000157,0,66670.7000000937,0,18599.9999999842,0,-9899.99999999626,-22642.4999999926,-122199.999999623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20070516,-48656.000000049,-36866.6600000313,211631.959499638,0,0,74698.0000001029,0,-18600.0000000269,0,-22331.2000000033,0,-105639.000000211,58479.9999999946,49399.9999999983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,20070517,-65999.999999966,-394350.000000054,150931.720999571,0,0,-24,0,-81404.2999997944,0,14828.8000000245,0,-30252.9999999752,-8599.99999998209,67600.0000000111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20070518,-49528.0000000526,-490180.640000532,30249.9999999871,0,0,-11924.0000000101,0,-9229.29999996927,0,14777.5999999884,0,-41775.9999999988,51577.5000000109,-90076.9999999801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20070521,110999.999999864,351684.17749994,338249.999999533,0,0,-26412.0000000067,0,-50079.3000000119,0,-7451.20000000851,0,-1703.0000000014,20399.9999999853,-5532.99999998968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20070522,-27777.9999999913,171709.20749981,142880.884000382,0,0,53007.9999999876,0,-87458.5999997972,0,3718.80000000264,0,64573.9999998898,-11899.9999999959,2087.00000000085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20070523,-44027.9999999678,-376250.000000511,-214709.37575035,0,0,2399.99999999882,0,29250.0000000185,0,18577.6000000307,0,-43692.9999999761,-23822.4999999761,-22772.0000000063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20070524,-5550.00000000521,162684.189999695,122140.518500148,0,0,57576.0000000156,0,62970.7000002627,0,-7491.19999998207,0,0,49857.4999999743,31409.0000000084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20070525,-94350,-365465.302500081,-270299.999999438,0,0,-45231.9999999753,0,-31879.3000000294,0,14897.5999999841,0,-13,166577.50000027,1523.00000000085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20070528,105421.999999965,426934.087499518,-34509.2227499804,0,0,-4763.99999999795,0,-36000.0000000286,0,-7522.39999997813,0,50387.0000000124,181395.000000029,13493.9999999864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20070529,-50427.9999999494,88133.9650000491,-240300.000000021,0,0,-79826.0000001461,0,-17999.9999999785,0,33558.7999999817,0,-26732.9999999717,3212.49999999828,-18264.0000000143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20070530,-38878.0000000048,-66500.0000000007,-176518.001749781,0,0,119439.999999728,0,13499.9999999805,0,52315.1999999903,0,-37981.0000000241,-161204.999999759,-35575.9999999669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20070531,72128.0000000499,136499.99999958,65941.1732500528,0,0,-34171.9999999926,0,-20249.999999973,0,-45371.2000000169,0,3367.00000000033,123120.000000028,-24349.9999999964,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20070601,33571.9999999497,211683.562499891,-190458.979750231,0,0,14699.9999999963,0,2250.00000000238,0,-3803.59999999886,0,-44213.0000000275,-11362.5000000036,-97405.999999923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20070604,-22227.9999999615,-40800.0000000175,-5758.98424999823,0,0,-75974.000000031,0,11250.0000000253,0,-11.2,0,-9450.99999999965,-3200.00000000106,-73541.9999999875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20070605,56000.0000000103,260100.000000124,-173600.000000375,0,0,9719.99999998479,0,36000.0000000273,0,-7511.20000002633,0,63761.9999999997,46377.4999999983,-27415.9999999482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20070606,5600.00000000229,-5166.75250000128,-100859.204749956,0,0,-7313.99999997554,0,-49529.2999999775,0,-3771.2000000025,0,13919.9999999939,134415.000000293,15046.9999999597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20070607,-39227.9999999512,-191400.000000045,329941.065250385,0,0,89121.9999999095,0,-4479.29999999851,0,11238.8000000298,0,-12205.9999999749,-48979.9999999697,-128533.000000433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20070608,27721.9999999521,-191466.172499916,256382.558000258,0,0,14688.0000000105,0,-49529.2999999727,0,26297.5999999987,0,41254.0000000151,44217.4999999986,-143109.000000273,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20070611,-16800.0000000498,-290700.000000372,44741.3149999543,0,0,2403.99999999737,0,-28924.9999999725,0,37366.4000000301,0,12179.9999999911,-85845.0000000221,53288.0000000014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20070612,0,139334.049999761,65491.366750023,0,0,2469.9999999997,0,-24504.3000000167,0,37677.6000000132,0,-24373,-119999.999999979,-26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20070613,-16799.9999999701,-222250.000000539,202999.999999722,0,0,96317.9999997261,0,11000.0000000306,0,41634.0000000119,0,50143.9999999865,-91244.9999997684,-46079.9999999528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20070614,-123200.000000032,136434.172499865,-55158.5184999841,0,0,-4984.00000000233,0,-15400.0000000277,0,-30731.2000000191,0,75237.000000099,24600.0000000268,-5133.00000000305,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20070615,-72827.9999999853,48534.1050000567,8849.99999999594,0,0,27487.9999999871,0,-37399.9999999783,0,26810.0000000233,0,33414.0000000275,14759.9999999902,69377.0000000098,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20070618,50821.9999999614,152249.999999732,61950.0000000361,0,0,-123025.999999876,0,-37429.3000000114,0,45960.0000000125,0,-24919.9999999759,134434.999999921,92854.000000044,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20070619,-22827.9999999931,-89315.9849999752,-135699.999999693,0,0,-2491.9999999997,0,-17400.0000000234,0,76532.8000002273,0,-65898.999999883,-62422.5000000383,12773.9999999759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,20070620,-28,71333.9099999495,47141.4680000123,0,0,91342.0000001093,0,8699.99999998458,0,62139.19999982,0,33224.0000000215,-79402.4999998517,-78740.0000000102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,20070621,11400.0000000494,9372.29999997169,110141.55349985,0,0,-35175.999999996,0,-50054.3,0,-63747.1999998542,0,17699.9999999722,24599.9999999831,-58433.0000000102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
