,date,sal,scu,sru,zpm,dxa,dxm,zwh,zcf,sfu,dxc,dxb,zsr,dxy,zta,szn,zoi,dxl,dxp,srb,swr,zri,dxv,spb,dxj,zma,sag,zfg,zrm,zrs,djm,ztc,sbu,dxi,djd,zjr,dbb,dfb,dpp,shc,zlr,zsf,zsm,dcs,sni,ssn,fih,fic,fif,ftf,fxt
10,20070118,-11327.9999999765,-60900.0000000524,57750.0000000533,0,0,-64583.9999999872,0,-29.3,0,26437.6000000211,0,58140.0000000131,8437.49999997972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20070119,-5699.99999999592,363299.999999868,-297000.000000088,0,0,115412.000000164,0,-51204.3000000231,0,-87393.6000002494,0,8537.00000002149,-86512.5000000313,-3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20070122,108299.999999997,-218463.082500512,170440.94374992,0,0,40739.9999999957,0,-15750.0000000172,0,-60454.4000000289,0,1720.00000000046,5640.00000000015,178801.000000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20070123,68371.9999999796,-15113.1000000534,170740.806499938,0,0,-57236.0000000177,0,15720.7000000126,0,29166.4000000002,0,-25799.9999999936,2797.49999999838,93034.9999999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20070124,73450.0000000056,-340200.000000522,343690.525250156,0,0,-24,0,10621.7000000173,0,-36211.2000000089,0,-10319.9999999897,29404.9999999854,-181595.99999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20070125,-62178.0000000412,-113463.639999994,91740.4487500257,0,0,-16344.0000000306,0,4500.00000000253,0,-18105.999999981,0,-5159.99999999964,-39105.0000000254,8138.00000000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20070126,-67899.9999999499,-27770.7350000216,-23909.531000043,0,0,-18002.0000000235,0,-15749.9999999843,0,-29291.1999999716,0,34399.9999999911,-106400.000000276,-5380.00000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20070129,45200.0000000115,-24599.9999999555,262600.000000025,0,0,-5119.99999999841,0,-6750.00000002472,0,21888.8000000255,0,-24080.0000000171,-68897.5000001143,-26900.000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20070130,-187156.000000488,403850.000000106,-18259.7425000155,0,0,-30732.0000000139,0,24750.0000000104,0,-21971.2000000184,0,-36120.0000000296,24937.4999999859,145247.000000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20070131,-62756.0000000313,-88276.2649999581,226949.999999773,0,0,46247.9999999836,0,-20250.0000000255,0,33007.6000000073,0,-77425.9999999184,-65982.5,-131371.999999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20070201,-98627.9999999892,-139813.295000318,-107159.848250016,0,0,16896.0000000027,0,-18000.0000000211,0,25550.0000000029,0,-39126.0000000073,-36502.5000000078,-27238.999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20070202,-34527.9999999528,226799.999999908,-282559.593999881,0,0,15203.9999999935,0,6750.00000002243,0,-21911.199999978,0,26866.999999986,-13602.4999999808,16127.0000000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20070205,34199.9999999634,424137.479999873,-122459.486000225,0,0,111707.999999918,0,-9029.30000002382,0,25575.1999999876,0,-38883.0000000301,-90262.4999999357,112559.999999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20070206,-85499.9999999936,17137.5000000338,20740.4959999877,0,0,2345.99999999878,0,-2254.29999999764,0,-14513.6000000075,0,6706.99999999479,-11400.0000000186,-26838.9999999572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20070207,-22827.9999999857,-222200,270299.999999702,0,0,14316.0000000112,0,22499.9999999937,0,3650.00000000243,0,81804.0000002559,28499.9999999787,-70472.9999999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20070208,90400.0000000353,158399.999999945,214530.16849944,0,0,4728.00000000152,0,15749.999999995,0,-18250.0000000012,0,30394.0000000075,41799.9999999888,16186.999999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20070209,-45228.0000000334,-173799.99999992,-94409.8324999901,0,0,30679.9999999734,0,0,0,14588.8000000194,0,-34225.9999999826,-22.5,-104910.000000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20070212,22799.9999999996,-283800.000000014,12440.1562500502,0,0,-18892.0000000024,0,-2250.00000000002,0,0,0,-6760.00000002485,46080.0000000169,8044.00000000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20070213,-22800.0000000095,68073.9700000058,-51000.000000016,0,0,-56424.0000000275,0,20250.0000000302,0,-50982.3999999713,0,18576.9999999732,42217.500000022,-29369.9999999466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20070214,-171000.000000272,-436863.534999922,165749.99999969,0,0,35550.0000000126,0,-2250.00000000066,0,-11.2,0,-28900.0000000034,-9700.00000000581,-96133.0000000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,20070215,5644.00000000147,-154927.429999599,-334109.650250305,0,0,14220.0000000153,0,13470.6999999805,0,-25712.3999999861,0,-62926.0000000286,-11639.9999999687,7953.99999999515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,20070216,-5600.00000000042,-131199.999999733,84880.5465000437,0,0,66348.0000000432,0,-29604.3000000236,0,29508.8000000195,0,-102506.00000011,-7782.50000001653,-10560.0000000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,20070226,-219071.999999857,-455164.43,340539.978499669,0,0,195796.000000018,0,-17999.9999999877,0,102984.000000036,0,14914.0000000064,-72982.4999998131,-42239.9999999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,20070227,156744.000000018,-198064.677500373,-91859.9404999786,0,0,27455.9999999818,0,18000.0000000136,0,-32669.999999979,0,-13133.0000000105,-9499.99999996927,55426.9999999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20070228,120972,189085.565000259,-397500.000000408,0,0,-118088.000000113,0,49470.7000000129,0,-69025.9999999468,0,-26399.9999999792,56977.4999999945,28916.9999999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20070301,-693.999999999134,15199.9999999997,24880.7895000095,0,0,32303.9999999823,0,18199.9999999712,0,35961.599999989,0,-7577.00000000289,-21142.5000000196,-73933.00000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20070302,-50400.0000000176,68335.6749999949,28599.999999946,0,0,-98112.000000041,0,-15925.0000000062,0,39995.2000000012,0,49200.0000000174,66454.999999801,-74225.9999999534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20070305,-72827.9999999937,307013.850000179,-270400.000000448,0,0,-18731.9999999722,0,-4550.00000000171,0,-3679.99999999771,0,11454.0000000298,38800.0000000151,13123.9999999718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,20070306,-39578.0000000383,-56613.9899999619,111740.507249996,0,0,44257.9999999867,0,0,0,-14742.4000000016,0,-40525.9999999974,-42679.9999999967,31319.999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20070307,51300.0000000506,-95999.9999999785,-148400.000000132,0,0,-13931.9999999961,0,-20475.0000000044,0,18288.8000000049,0,22946.9999999969,21339.9999999741,-46992.999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20070308,62700.0000000266,-256064.429999871,74199.9999999833,0,0,16170.0000000081,0,-25054.3000000005,0,14679.9999999783,0,37489.9999999975,-23302.5000000116,7847.00000000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20070309,-57028.0000000211,33149.9999999668,-68900.0000000275,0,0,-30042.000000004,0,17999.999999982,0,29337.6000000282,0,55393.9999999939,7680.00000002755,57419.9999999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,20070312,-5649.99999999609,2778.5549999979,132500.000000346,0,0,-9292.00000000674,0,-4499.99999999889,0,18416.3999999725,0,65997.0000001377,7657.50000002776,78273.9999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20070313,33872.0000000545,206699.999999745,31800.0000000226,0,0,20958.0000000167,0,17999.9999999948,0,-22342.3999999936,0,-54412.9999999737,-23280.0000000246,-5285.99999999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,20070314,-79828.0000000525,-130714.474999493,-259700.000000412,0,0,-62664.0000000656,0,24720.6999999837,0,0,0,-26,15519.9999999701,45037.0000000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,20070315,11271.9999999534,148200.000000287,-8009.28350000134,0,0,16379.9999999752,0,-2274.99999999888,0,-18522.4000000199,0,-11283.0000000299,-15542.4999999933,-36973.0000000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,20070316,62700.0000000261,391399.999999523,-102600.000000046,0,0,-60864.0000000265,0,18199.9999999823,0,18377.599999971,0,-46412.9999999776,21097.4999999984,55649.9999999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20070319,-28527.9999999704,-15265.1650000518,54000.0000000381,0,0,35388.0000000143,0,40949.9999999785,0,-22222.4000000114,0,30577.0000000031,-11662.500000007,-47713.0000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20070320,11272.000000055,96199.9999999472,72900.0000000224,0,0,-4700.00000000068,0,2245.70000000077,0,11028.8000000106,0,66394.0000000738,-17279.9999999735,31906.9999999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20070321,-34227.9999999549,-107365.150000027,-5399.99999999857,0,0,25838.0000000223,0,13800.0000000056,0,-7391.20000002156,0,31974.0000000025,-34559.9999999761,-7962.99999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20070322,4943.9999999496,62934.7625000458,59399.9999999462,0,0,-21072.0000000104,0,20699.9999999886,0,18388.799999971,0,-22133.0000000075,5279.99999998089,-22862.9999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,20070323,-5700.00000000548,119175.435000027,-51359.3059999753,0,0,9388.0000000263,0,-6899.99999999462,0,-11.2,0,0,-17280.0000000221,50350.000000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,20070326,-5700.00000000244,86400.0000000393,37040.6624999886,0,0,-49163.9999999875,0,45999.9999999843,0,29599.9999999944,0,7950.00000001921,-53782.4999999924,-29163.0000000081,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,20070327,-79799.9999999653,160200.000000292,201472.839000331,0,0,-25984.0000000158,0,29870.6999999935,0,14755.2000000281,0,-60432.9999999916,30399.9999999957,-66000.0000000324,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,20070328,-45599.9999999755,-214265.477499949,-36070.2985000459,0,0,21407.9999999724,0,2325.0000000003,0,-29953.5999999991,0,-17600.0000000001,-62700.0000002681,-7946.0000000033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,20070329,-28,-17565.4525000122,-59.8955,0,0,21305.9999999943,0,-37199.9999999694,0,11129.9999999688,0,-35213.0000000271,-60844.9999999761,2659.99999999506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,20070330,11499.999999957,178200.000000546,-195060.064249679,0,0,35238.0000000285,0,-6974.99999997673,0,-14839.9999999925,0,-70222.0000001557,-31619.9999999898,55860.0000000517,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,20070402,-51750.000000026,102534.15750001,-71460.1272500201,0,0,-59035.9999999722,0,27900.0000000013,0,122295.600000262,0,-24515.000000025,40897.5000000219,90426.9999999531,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,20070403,-23000.0000000164,115500.000000113,-10060.1362500035,0,0,71639.9999998431,0,-21724.8000000096,0,-49879.5999999712,0,9479.99999998335,-124124.999999779,112386.00000032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,20070404,120721.999999663,300999.999999622,71049.9999999863,0,0,-28091.9999999969,0,-21071.4999999746,0,-7499.99999999749,0,28439.9999999779,-42779.99999997,-7929.00000000422,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20070405,-5856.00000000258,87433.4374999705,83240.0054999587,0,0,-18812.0000000049,0,-17600.0000000304,0,-15022.3999999775,0,-4752.99999999925,-5542.5000000008,-64999.9999999533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,20070406,45600.0000000116,124099.999999685,-92500.0000000184,0,0,-30679.9999999958,0,35199.999999973,0,18650.0000000177,0,4710.00000000083,-49139.9999999906,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20070409,193115.999999804,336532.760000202,-380000.000000393,0,0,42480.0000000146,0,4400.00000000051,0,-74600.0000002403,0,-62813.0000002003,30917.500000024,-18199.9999999496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,20070410,-45655.9999999787,443782.087500526,14879.1875000378,0,0,-84984.0000001555,0,28570.7000000201,0,-3763.59999999764,0,-6332.99999999367,-53359.9999999768,10399.9999999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,20070411,139999.999999775,-176067.637499576,-69599.999999997,0,0,-29535.9999999835,0,-26729.299999984,0,-3711.20000000075,0,-79500.0000002818,68080.0000000855,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20070412,-28699.9999999642,258850.000000304,-355199.999999958,0,0,43200.0000000155,0,28599.9999999699,0,51637.600000006,0,-6385.99999999363,91977.4999998223,122200.000000233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,20070413,55822.0000000048,-230949.999999985,-57721.7169999922,0,0,146351.99999985,0,17570.6999999914,0,29668.8000000158,0,46689.9999999843,21817.5000000255,83200.000000041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,20070416,61500.0000000319,271676.095000409,26603.916000029,0,0,53607.9999999729,0,40020.6999999981,0,37143.9999999972,0,-35445.9999999801,93577.5000002739,226199.999999813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,20070417,-22400.0000000262,-34100.0000000027,-18400.0000000006,0,0,7487.99999999277,0,35141.4000000128,0,-11321.2000000164,0,-92272.0000003073,1757.50000000152,33800.0000000149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,20070418,-134400.000000173,419981.09750016,-158700.000000445,0,0,112014.000000065,0,24749.9999999873,0,78926.399999874,0,-60322.9999999834,-165485.000000053,-124800.000000221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,20070419,128743.999999656,-183068.597500142,-190960.466999449,0,0,25164.0000000092,0,2250.00000000056,0,-11369.9999999818,0,-65638.9999999732,-57645.0000000204,-91000.0000000469,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,20070420,-55056.0000000224,-224818.210000401,-448910.037250381,0,0,-38262.0000000082,0,4470.6999999984,0,11370.0000000109,0,20720.9999999773,51475.0000000286,80600.0000000253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20070423,-79044.0000000518,2931.78499999979,-228119.647000205,0,0,-35572.0000000113,0,-38704.300000024,0,-11403.5999999818,0,89627.0000001091,39600.0000000162,54599.9999999491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,20070424,49922.0000000477,60381.6874999936,-67559.7627500345,0,0,27830.0000000147,0,27000.0000000239,0,-11.2,0,1630.9999999991,-52222.5000000283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,20070425,-87999.9999999862,-352500.000000016,-283050.000000218,0,0,-35432.0000000085,0,4470.70000000174,0,-11430.000000011,0,-20426.0000000167,27300.0000000302,-72800.0000000591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20070426,10971.9999999975,31432.2224999964,35580.9110000463,0,0,-109267.999999941,0,-2304.30000000057,0,-57183.6000000197,0,-55452.9999999717,45477.5000000191,143000.000000039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20070427,-44399.9999999974,-399900.000000125,-201459.373499795,0,0,-24,0,20220.7000000256,0,22668.8000000181,0,38397.0000000103,-59422.500000007,-10400.0000000018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,20070430,83250.0000000506,181282.574999751,67540.5680000047,0,0,-27280.0000000156,0,4549.99999999992,0,7517.59999999056,0,31501.0000000066,25457.5000000218,-25999.9999999441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,20070508,310772.000000334,444799.999999618,307400.000000099,0,0,7427.99999998287,0,63699.9999997978,0,-34132.3999999774,0,-91285.999999928,-21622.5000000013,-93599.9999999604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,20070509,-88084.0000000023,169531.614999884,-137859.575999825,0,0,-49400.0000000104,0,2245.70000000278,0,-41481.1999999999,0,-26733.000000008,70957.5000000637,-20799.9999999878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,20070510,-5378.00000000049,-189168.079999975,-379600.000000052,0,0,-2506.00000000275,0,-4629.29999999723,0,-3804.79999999727,0,4966.99999999772,37777.4999999876,-2599.9999999982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20070511,-48599.99999995,-366067.47000003,-260118.044999901,0,0,41468.0000000046,0,29545.7000000308,0,29726.4000000125,0,13174.0000000106,55179.9999999818,-114399.999999957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20070514,64772,-63617.3675000463,53940.9325000019,0,0,-124973.999999773,0,25300.0000000074,0,-67533.6000000527,0,-40106.0000000017,154815.000000187,80599.9999999725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,20070515,-196227.999999545,-415999.999999892,-269499.999999944,0,0,26706.0000000157,0,66670.7000000937,0,18599.9999999842,0,9899.99999999626,-22642.4999999926,122199.999999623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,20070516,-48656.000000049,-36866.6600000313,205139.731999638,0,0,-74722.0000001029,0,-18600.0000000269,0,-22331.2000000033,0,105561.000000211,58479.9999999946,-49399.9999999983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,20070517,-65999.999999966,-394350.000000054,-151168.278999571,0,0,-24,0,-81404.2999997944,0,14828.8000000245,0,30226.9999999752,-8599.99999998209,-67600.0000000111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,20070518,-49528.0000000526,-490180.640000532,-30249.9999999871,0,0,11876.0000000101,0,-9229.29999996927,0,14777.5999999884,0,41723.9999999988,51577.5000000109,85799.9999999801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20070521,110999.999999864,351684.17749994,-338249.999999533,0,0,26388.0000000067,0,-50079.3000000119,0,-7451.20000000851,0,1677.0000000014,20399.9999999853,-20799.9999999611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,20070522,-27777.9999999913,171709.20749981,-143119.116000382,0,0,-53031.9999999876,0,-87458.5999997972,0,3718.80000000264,0,-64625.9999998898,-11899.9999999959,7800.00000000316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,20070523,-44027.9999999678,-376250.000000511,214590.62425035,0,0,-2399.99999999882,0,29250.0000000185,0,18577.6000000307,0,43666.9999999761,-23822.4999999761,-83200.0000000231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,20070524,-5550.00000000521,162684.189999695,-122259.481500148,0,0,-57624.0000000156,0,62970.7000002627,0,-7491.19999998207,0,0,49857.4999999743,109200.000000029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,20070525,-94350,-365465.302500081,270299.999999438,0,0,45207.9999999753,0,-31879.3000000294,0,14897.5999999841,0,-13,166577.50000027,5200.00000000269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20070528,105421.999999965,426934.087499518,34390.7772499804,0,0,4715.99999999795,0,-36000.0000000286,0,-7522.39999997813,0,-50413.0000000124,181395.000000029,38999.9999999611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20070529,-50427.9999999494,88133.9650000491,240300.000000021,0,0,74090.0000001461,0,-17999.9999999785,0,33558.7999999817,0,26706.9999999717,3212.49999999828,-44200.000000036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20070530,-38878.0000000048,-66500.0000000007,170041.119249781,0,0,119439.999999728,0,13499.9999999805,0,52315.1999999903,0,33587.0000000241,-161204.999999759,-57199.9999999466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,20070531,72128.0000000499,131870.54999958,65941.1732500528,0,0,-34171.9999999926,0,-20249.999999973,0,-45371.2000000169,0,3367.00000000033,123120.000000028,-36399.9999999946,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20070601,33571.9999999497,-211816.437499891,-190458.979750231,0,0,14699.9999999963,0,2250.00000000238,0,-3803.59999999886,0,-44213.0000000275,-11362.5000000036,-137799.999999891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20070604,-22227.9999999615,40800.0000000175,-5758.98424999823,0,0,-75974.000000031,0,11250.0000000253,0,-8388.8,0,-9450.99999999965,-3200.00000000106,-88542.9999999848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20070605,56000.0000000103,-260100.000000124,-173600.000000375,0,0,9719.99999998479,0,36000.0000000273,0,7488.80000002633,0,63761.9999999997,46377.4999999983,-27415.9999999482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,20070606,5600.00000000229,5033.24750000128,-100859.204749956,0,0,-13097.9999999755,0,-49529.2999999775,0,3748.8000000025,0,13919.9999999939,134415.000000293,15046.9999999597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,20070607,-39227.9999999512,191400.000000045,329941.065250385,0,0,-89217.9999999095,0,-4479.29999999851,0,-11261.2000000298,0,-12205.9999999749,-48979.9999999697,-128533.000000433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,20070608,27721.9999999521,191333.827499916,256382.558000258,0,0,-14712.0000000105,0,-49529.2999999727,0,-26342.3999999987,0,41254.0000000151,44217.4999999986,-143109.000000273,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,20070611,-16800.0000000498,290700.000000372,44741.3149999543,0,0,-2475.99999999737,0,-28924.9999999725,0,-37433.6000000301,0,12179.9999999911,-85845.0000000221,53288.0000000014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,20070612,0,-139465.949999761,65491.366750023,0,0,-2469.9999999997,0,-24504.3000000167,0,-37722.4000000132,0,-24373,-119999.999999979,-6682,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,20070613,-16799.9999999701,222250.000000539,202999.999999722,0,0,-96341.9999997261,0,11000.0000000306,0,-41746.0000000119,0,50143.9999999865,-91244.9999997684,46079.9999999528,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,20070614,-123200.000000032,-136565.827499865,-55158.5184999841,0,0,4936.00000000233,0,-15400.0000000277,0,22129.6000000191,0,75237.000000099,24600.0000000268,5107.00000000305,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,20070615,-72827.9999999853,-48665.8950000567,8849.99999999594,0,0,-27511.9999999871,0,-42556.7999999783,0,26810.0000000233,0,33414.0000000275,14759.9999999902,-69403.0000000098,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,20070618,50821.9999999614,-152249.999999732,61950.0000000361,0,0,122953.999999876,0,37370.7000000114,0,45960.0000000125,0,-24919.9999999759,134434.999999921,-92906.000000044,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,20070619,-29155.9999999931,89184.0149999752,-135699.999999693,0,0,2467.9999999997,0,17400.0000000234,0,76532.8000002273,0,-65898.999999883,-62422.5000000383,-12825.9999999759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
